time,x,y,z,pitch,yaw,roll,speed
0.0,0.0011921773396541063,0.0008884201588436088,0.3157424249330928,89.91918697547561,-0.1168634806013045,-0.03831419994891135,0.0
0.041666666666666664,0.003909738883408827,0.0011651696504604192,0.22187456930160618,88.23757482301843,-1.7469597767020066,-0.7560688061941067,0.06522147705011332
0.08333333333333333,-0.007415384513446964,0.002507109689827894,0.16069121185550453,88.68800642544474,-1.8225698869182463,-0.4191867398111871,-0.271802961524539
0.125,-0.02193499476149398,0.008924165705465037,0.1665813498752993,86.67961552361243,-2.4415712446597837,-0.07189331728684706,-0.3484706459531284
0.16666666666666666,-0.03310336991887502,0.01242088696200724,0.16754214588602642,87.63856233425052,0.11028058418319081,0.9040383186961829,-0.26804100377714496
0.20833333333333334,-0.041152825086357155,0.00885274781052405,0.16501223496314982,90.77496591765342,0.7384194169050089,1.210412293328475,-0.19318692401957127
0.25,-0.04236548433468466,0.0010619858752011116,0.16866923168614334,93.33866570897297,-0.11082019069226759,1.099910346032683,-0.029103821959860054
0.2916666666666667,-0.040391979905192506,-0.002387715105180093,0.16988354961177415,94.04202158766374,-0.02975113951588692,0.5418452797462822,0.047364106307811626
0.3333333333333333,-0.03654358540107713,-0.0019539428259886357,0.16964015634797008,93.99083075949667,0.4131848657277695,0.6557350565337194,0.09236146809876894
0.375,-0.031082825911697573,-0.0011431866123233245,0.1686308144116232,93.84508176270168,0.6195878730386926,0.941478029687329,0.13105822774510945
0.4166666666666667,-0.024560622665154748,0.0015428225783847601,0.16591326608743065,92.91147019369538,1.2190621175326508,1.1979367630522193,0.1565328779170278
0.4583333333333333,-0.017933314727296996,0.005250585748780496,0.16330995788819194,91.67927999807301,1.44794628092433,1.3445026689280977,0.15905539050858605
0.5,-0.01402154939401006,0.007241789090392864,0.1631126181764028,90.98608091050099,0.7797199569193857,1.0366581827291874,0.09388236799888645
0.5416666666666666,-0.01105576290555731,0.009878720107230867,0.16338446031628087,89.95434603440549,-0.08172941966865757,0.6347400083951256,0.071178875722866
0.5833333333333334,-0.008934401018376467,0.013018498879482249,0.16355552710009258,88.79150182443631,-1.0422213995085812,0.31593288112652934,0.050912685292340235
0.625,-0.007520784757469086,0.01639648566629853,0.1638240247547816,87.55562194785358,-2.0872424593669083,0.07109454019276037,0.03392679026177715
0.6666666666666666,-0.007016351844189671,0.020004356921271914,0.16377302722780665,86.30156231476172,-3.094702905324053,0.013524234805019289,0.012106389918705954
0.7083333333333334,-0.006108997686312954,0.02010666241925811,0.16441990108206603,86.39203070002448,-3.1822979991684184,0.1105994466676998,0.021776499789041205
0.75,-0.0004556965866804653,0.015657329316152775,0.1637879064348441,88.14861233317566,-1.5916730345092658,0.16272503246331493,0.13567922639117974
0.7916666666666666,0.005316108487223672,0.009363193033241636,0.16347035478847602,90.44704926717995,-0.02136542982677462,0.3825278129817469,0.1385233217736993
0.8333333333333334,0.00993743872960453,0.007477456778772107,0.165243387179174,90.86542118435024,0.5822174693962188,0.49552435871632183,0.11091192581714059
0.875,0.01800948579008194,0.004627197818562194,0.1675906407544786,91.86670663084183,0.8711826590020243,0.5193799904114399,0.19372912945145784
0.9166666666666666,0.028009154426848464,0.0016871523653700165,0.16922940517880977,92.86623565826457,0.8537900972284939,0.6551545870250752,0.2399920472823966
0.9583333333333334,0.038937098349860436,-0.0007801456314149862,0.16969429661757784,93.67500938354912,0.577501085013641,0.8913194967859478,0.26227065415228734
1.0,0.05045882805869204,-0.002093208346517385,0.16877324602484936,93.95374760668744,0.560832249448839,1.1193890864992713,0.27652151301195854
1.0416666666666667,0.06161381535952851,0.0007081742579316679,0.16608254755588658,92.97777583292198,1.2056526375035435,1.4332938910027277,0.2677196952200753
1.0833333333333333,0.07010155342291215,0.005023180429575587,0.16344849364268113,91.64675740275017,1.5655334802951368,1.5294716238345507,0.2037057135212072
1.125,0.0752722008379423,0.006551074741867175,0.1630768435586766,91.2190086820615,0.9508159321706635,1.2721238016994634,0.12409553796072359
1.1666666666666667,0.07937024439047528,0.008770076377305591,0.1633143195557489,90.36564640917544,0.25151755255600167,0.8939809967377418,0.0983530452607917
1.2083333333333333,0.08257474945396334,0.011606683579087321,0.16345522998227208,89.34081407303877,-0.6010690534369061,0.5829178598965773,0.0769081215237134
1.25,0.08509102892209068,0.014693418348184469,0.16371855762696197,88.23786718984191,-1.5124288411504843,0.3367089024611552,0.06039070723505613
1.2916666666666667,0.08660247754368716,0.01782657874082754,0.1636052213969674,87.1686971616732,-2.3342542744733037,0.2621474189503685,0.03627476691831555
1.3333333333333333,0.08615271386220164,0.019725872402558603,0.16404822463146623,86.54782604738493,-3.009104420335201,0.31977746808574076,-0.010794328355652638
1.375,0.09015369433590562,0.017478370002413868,0.16431053189705824,87.65928262328198,-2.0161513626933543,0.4724589185747943,0.09602353136889552
1.4166666666666667,0.09665548034833857,0.010794356732117774,0.16313912003511694,90.2472309175462,-0.07416869653547699,0.6686264103450663,0.15604286429839087
1.4583333333333333,0.10050183954234235,0.007756846782350049,0.1650615289844525,91.04548087130829,0.312065466359696,0.8379137038441832,0.0923126206560907
1.5,0.10804302850054116,0.004350343210156117,0.16764473678410702,92.25428694880003,0.5298131774368098,0.8521963081562837,0.1809885349967716
1.5416666666666667,0.11757483300313203,0.0007493142434490685,0.1693727645558064,93.49053213542626,0.3710185502571086,0.986802563949161,0.2287633080621807
1.5833333333333333,0.12786412880476086,-0.0015943110426327434,0.17003391015535574,94.23140136233643,0.1374026730491041,1.2060504872481033,0.24694309923909208
1.625,0.1387644971082864,-0.0007166230676539208,0.1688340621111047,93.91736294443172,0.5779065889843976,1.4910167132085628,0.26160883928461276
1.6666666666666667,0.1501730289264964,0.0021107906795632477,0.16620564931821388,92.95672234464666,1.2655372170584465,1.8453753114638922,0.27380476363704
1.7083333333333333,0.1592741168232472,0.00632694474551365,0.1635876112077223,91.64851082433121,1.6428425530916773,1.9972267124317513,0.21842610952201968
1.75,0.1643996730344588,0.007528970039997378,0.16302889351912356,91.34090694504918,1.0413995541476266,1.7547957284983509,0.1230133490690779
1.7916666666666667,0.16831571295899586,0.009404065080311236,0.1633011392191414,90.59752693238323,0.44542759774165036,1.3889069816827286,0.09398495818888963
1.8333333333333333,0.1713404770495764,0.011927738132305125,0.16338337241306694,89.66375520230078,-0.3427474120620615,1.0738359804528477,0.07259433817393268
1.875,0.17366173337112478,0.014746375033706707,0.16365627443897357,88.63845327339071,-1.1775562168843738,0.8247594044360765,0.05571015171716143
1.9166666666666667,0.17524541240737965,0.017690702090025007,0.16357141350311083,87.62738857268342,-1.956081240703883,0.7288593521660801,0.03800829687011675
1.9583333333333333,0.17469905927298848,0.019671508705244596,0.16378550533190805,86.93614748421777,-2.6604407937015644,0.7599588469278197,-0.013112475225387943
2.0,0.1763596754202898,0.01930544496581908,0.1642346739088685,87.51181124614543,-2.1383093635039145,1.1267390693021175,0.03985478753523153
2.0416666666666665,0.18253706579918894,0.014239765138682369,0.16352685803777142,89.74832758969231,-0.36431881417487383,1.406598250736191,0.14825736909357934
2.0833333333333335,0.1862838359885506,0.009962412424939216,0.16501532469997526,91.19008411254882,0.14219663123355689,1.5136240353484296,0.08992248454468021
2.125,0.19343734362673515,0.006717799904983148,0.16750235778207376,92.36717381463421,0.3389948396059496,1.5269221318606674,0.17168418331642887
2.1666666666666665,0.20306845261777606,0.0028927595775009155,0.16937673020806818,93.71244813764629,0.20637880711075068,1.6509731439272664,0.23114661578498197
2.2083333333333335,0.21317904621524658,0.0015450006728643926,0.17001051065967387,94.12607545400003,0.16726615505622247,1.8539218440269094,0.24265424633929245
2.25,0.22408347781722204,0.002204764048449065,0.16890461169842683,93.96206489702084,0.5565705312420032,2.1790943577221196,0.2617063584474111
2.2916666666666665,0.23560176637481794,0.004719805225588079,0.1665793215718935,93.13808604008237,1.1063304104467797,2.579074831806856,0.27643892538230164
2.3333333333333335,0.24456680410694767,0.009297788878215021,0.16374825093430664,91.68431370808773,1.7181922502615243,2.7877202440341877,0.21516090557111345
2.375,0.2496586885433634,0.010919305995230657,0.16302932567171677,91.2919953936066,1.033247313441964,2.556568285058637,0.12220522647397747
2.4166666666666665,0.2534724198222052,0.013053878324258224,0.16330423940553632,90.47752282993551,0.3385311593683906,2.224160703294694,0.09152955069220314
2.4583333333333335,0.25635384783704873,0.015858312142032024,0.16341376561533996,89.45799913641959,-0.4957292761602552,1.937123951923896,0.06915427235624483
2.5,0.2585207212898609,0.018917480121662243,0.1637224218517768,88.35923587762261,-1.4217362524475197,1.7076022876047292,0.052004962867492566
2.5416666666666665,0.2599425119084623,0.022179716776143454,0.16366993934330493,87.23810167241461,-2.300803763220642,1.6160270668194725,0.034122974846432896
2.5833333333333335,0.25932525873037693,0.024463472338637847,0.16388892116162582,86.47123732097435,-3.03388721292247,1.6724225229500613,-0.014814076274048738
2.625,0.262646790014013,0.022825884192124942,0.16441512809909048,87.38176659843805,-2.281271331245557,1.8170105661453733,0.07971675080726515
2.6666666666666665,0.26936007642632154,0.016761696442252103,0.16321939217655984,89.83817756051988,-0.34899441307069,1.9708647307572382,0.16111887389540547
2.7083333333333335,0.2736562801254094,0.013249783250420302,0.16462464910332786,90.83151665035876,0.3189213561245154,2.140632410828948,0.1031088887781082
2.75,0.2806985496494966,0.010310132537311868,0.16725931936338445,91.94768200120885,0.5844560448174093,2.129194955676527,0.169014468578093
2.7916666666666665,0.29026022618231373,0.006877227894579095,0.16913042071623954,93.2076223444753,0.5100020187389006,2.253023128597241,0.22948023678761142
2.8333333333333335,0.30066780600158066,0.004017866199167514,0.16997512259216596,94.19546122542145,0.12576415701451618,2.4995945085659526,0.24978191566240637
2.875,0.31121951809062826,0.004496958558511329,0.1692261252511493,94.04021586573417,0.46514476256672155,2.78702752602359,0.25324109013714224
2.9166666666666665,0.3223834869167238,0.007368283566553038,0.1666254936281634,93.14690965092669,1.1496623487241204,3.1969555898098014,0.2679352518262932
2.9583333333333335,0.33196720976885924,0.012034611557093304,0.16391045286775963,91.65337291441456,1.786993374644884,3.524849455409695,0.23000934845125043
3.0,0.3377272872912767,0.013413842005964105,0.16299474489124952,91.42255116440828,1.1475591357866253,3.3925985596637713,0.13824186053801935
3.0416666666666665,0.3420792776585556,0.015166155991923344,0.16329088210775752,90.76992465369996,0.5737553698206336,3.0982036641142074,0.10444776881469364
3.0833333333333335,0.345454793396259,0.017615849057599366,0.16332428654740005,89.89416457396091,-0.14502876338929457,2.8314667518001,0.08101237770488146
3.125,0.34810810467379927,0.020368121506867974,0.16362487092349168,88.92344771055345,-0.9550087965160399,2.616456113093811,0.06367947066096624
3.1666666666666665,0.3500916079856974,0.023280181724513405,0.16354597159496798,87.94262568113172,-1.6982779035545517,2.51941942698969,0.047604079485554784
3.2083333333333335,0.35007842128624994,0.025254325533930908,0.1636687277470497,87.25669414145153,-2.3144845756114707,2.5396236942134185,-0.00031648078673862656
3.25,0.35043794734545153,0.025651590898277198,0.16446815140605506,87.3253391283239,-2.4846205281418374,2.7010952315930385,0.008628625420838087
3.2916666666666665,0.3568713137690735,0.02212441313475978,0.16375365946517548,89.26848026011878,-0.6509967972819473,2.9879659244484955,0.1544007941669272
3.3333333333333335,0.36125964390462456,0.017103154810307292,0.1645947925979017,91.03324899888638,0.14383223559504668,3.111955750463682,0.10531992325322559
3.375,0.36766473416634804,0.014226216319549843,0.1671151346172193,92.1487271531781,0.29962277161408857,3.1096869532417792,0.15372216628136348
3.4166666666666665,0.3771936625503007,0.010412336266303456,0.16908988191297258,93.58707003569424,0.2468013158132214,3.2121223620498953,0.22869428121486335
3.4583333333333335,0.3873027632837601,0.009023928334909377,0.17007708260854096,94.08652089114445,0.1261088695688559,3.462614696751551,0.2426184176030266
3.5,0.3980476344355068,0.009645594046475681,0.1691253920023527,94.04082683927841,0.49680813810323093,3.825841875220054,0.25787690764191984
3.5416666666666665,0.40959972824721,0.012131291883486012,0.16704735625737074,93.31682040865303,0.987904837840223,4.3147979509754615,0.2772502514808779
3.5833333333333335,0.41896717477482504,0.017027482984918744,0.16389313583046436,91.75772921001091,1.8357704302522193,4.7003398684011115,0.2248187166627602
3.625,0.4246470745764941,0.01881377311408032,0.1630095031126796,91.42273411282397,1.178208512881327,4.587458743165773,0.13631759524005727
3.6666666666666665,0.4290354875070691,0.020819461080597394,0.16327782238178423,90.7199102658468,0.5176307013780637,4.346084632534696,0.10532191033380034
3.7083333333333335,0.4324028487821654,0.023536133396124426,0.1633505293224123,89.76944292402656,-0.23281518715602761,4.117980346603411,0.08081667060231101
3.75,0.4350376687210521,0.026526033385496892,0.16366128575759356,88.7401904951728,-1.115532549165915,3.9366017268982305,0.06323567853328083
3.7916666666666665,0.43697643577395134,0.029702429851637742,0.1636377167233884,87.6776615092643,-1.9360863117779044,3.85157554937072,0.04653040926958196
3.8333333333333335,0.4368679655614431,0.0319547226871181,0.16369468435061515,86.89275294145496,-2.611000435059075,3.87921333800027,-0.0026032851001982493
3.875,0.43791468761781954,0.03198010324985893,0.1645084664044914,87.12976035651735,-2.5869738987812014,4.007606662982296,0.025121329353035016
3.9166666666666665,0.44459350212992266,0.027775723491033164,0.16360445205781768,89.1993865648604,-0.7107395424252999,4.143278055460356,0.16029154829047476
3.9583333333333335,0.4492220913606814,0.022986192944906936,0.1643609166760511,90.8567090955459,0.17647884011534032,4.286954772590573,0.11108614153821028
4.0,0.4554555527284975,0.020418999543908332,0.16687177656503016,91.92392003901082,0.40058521042766065,4.260038072360222,0.14960307282758656
4.041666666666667,0.4649527658250372,0.01691514209269938,0.16896049190671056,93.3288698136145,0.37224352796648785,4.357595609531973,0.22793311431695207
4.083333333333333,0.47514093478429104,0.014964843884101792,0.1700461118670364,94.09593665170196,0.10812001129021577,4.650182302016114,0.24451605502209217
4.125,0.48578477880826193,0.015628806339708545,0.16931032553529626,94.08450007014966,0.441391070282308,5.047803152384889,0.25545225657530146
4.166666666666667,0.49720894751453604,0.01830046398682336,0.16721174290882698,93.37335613014844,0.961382568328727,5.588043843568633,0.27418004895057857
4.208333333333333,0.50673313608466,0.023340588128358028,0.16399134509862695,91.80571303655661,1.889358979425799,6.077291573257537,0.2285805256829745
4.25,0.5124427088956077,0.025454314609587178,0.16299881580228068,91.40528049020425,1.1841836348747163,6.030470792634011,0.137029747462746
4.291666666666667,0.5167286088189293,0.027477863795491855,0.16328876867008538,90.71520196629099,0.5082688650267663,5.834146766120853,0.10286159815971896
4.333333333333333,0.5199654447175744,0.030181275049046358,0.1633443988428552,89.78440230176794,-0.21134291374254996,5.640141585073848,0.07768406156748231
4.375,0.5224597255436312,0.0331427817259507,0.16366116895210595,88.77823017985116,-1.0866419602761201,5.489274196223726,0.05986273982536172
4.416666666666667,0.5242631878610837,0.03629958845789142,0.16366194718450697,87.72821611066227,-1.8995152657861913,5.412922101799097,0.04328309561886101
4.458333333333333,0.5242782390164347,0.03868172224870967,0.1636677383868325,86.90699639666936,-2.577373709574592,5.441586101191344,0.0003612277284226195
4.5,0.524673243284401,0.039005777498194096,0.164195353330244,87.12573491930671,-2.5627429856080455,5.667291352668612,0.00948010243119235
4.541666666666667,0.5306252549301234,0.03563938605115491,0.16383801016643806,88.97487634144989,-0.9095029006684159,5.80985531625849,0.14284827949733625
4.583333333333333,0.5356607539777651,0.030544558996481178,0.1642399658793897,90.86825000837788,0.0678720450227015,5.888349278754449,0.12085197714340268
